right_hip_pitch,right_hip_roll,right_hip_slide,right_ankle_roll,right_ankle_pitch,left_hip_pitch,left_hip_roll,left_hip_slide,left_ankle_roll,left_ankle_pitch,zmpx,zmpy
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
-0.00058376,-0.00050203,0,0.00050203,0.00058376,-0.00058376,-0.00050203,0,0.00050203,0.00058376,0,0
